State,District,Market,StateDistrictMarket,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Garlic,Garlic,FAQ,29/07/2023,8500,8500,8500
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Ginger(Green),Other,FAQ,29/07/2023,15000,15000,15000
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Green Chilli,Other,FAQ,29/07/2023,1500,1500,1500
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Jamun(Narale Hannu),Other,Large,29/07/2023,2200,2500,2300
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Mango,Other,Large,29/07/2023,4000,4500,4200
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Mousambi(Sweet Lime),Mousambi,Large,29/07/2023,4500,4500,4500
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Onion,Other,FAQ,29/07/2023,1600,1800,1700
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Papaya,Other,Large,29/07/2023,3000,3500,3200
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Peas Wet,Other,FAQ,29/07/2023,6500,6700,6700
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Plum,Other,Large,29/07/2023,5000,5200,5000
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Pomegranate,Other,Large,29/07/2023,12500,12500,12500
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Potato,Other,FAQ,29/07/2023,800,1000,900
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Pumpkin,Other,FAQ,29/07/2023,1600,1800,1700
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Ridgeguard(Tori),Other,FAQ,29/07/2023,2500,2500,2500
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Sweet Pumpkin,Other,FAQ,29/07/2023,400,500,450
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Tinda,Other,FAQ,29/07/2023,2000,2100,2000
Punjab,Fazilka,Jalalabad,PunjabFazilkaJalalabad,Tomato,Other,FAQ,29/07/2023,6000,6500,6200
Punjab,Gurdaspur,Kalanaur,PunjabGurdaspurKalanaur,Bhindi(Ladies Finger),Other,FAQ,29/07/2023,1800,2000,1900
Punjab,Gurdaspur,Kalanaur,PunjabGurdaspurKalanaur,Bottle gourd,Bottle Gourd,FAQ,29/07/2023,1800,2000,1850
Punjab,Gurdaspur,Kalanaur,PunjabGurdaspurKalanaur,Brinjal,Other,FAQ,29/07/2023,1500,1700,1600
Punjab,Gurdaspur,Kalanaur,PunjabGurdaspurKalanaur,Green Chilli,Green Chilly,FAQ,29/07/2023,2000,2300,2100
Punjab,Ludhiana,Sahnewal,PunjabLudhianaSahnewal,Onion,Onion,FAQ,29/07/2023,1900,2000,1900
Punjab,Ludhiana,Sahnewal,PunjabLudhianaSahnewal,Potato,Potato,FAQ,29/07/2023,1000,1200,1200
Punjab,Ludhiana,Sahnewal,PunjabLudhianaSahnewal,Tomato,Tomato,FAQ,29/07/2023,7000,10400,10400
Punjab,Mansa,Mansa,PunjabMansaMansa,Green Gram (Moong)(Whole),Other,FAQ,29/07/2023,4000,7200,6500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Apple,Apple,Medium,29/07/2023,14000,16000,15000
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Banana,Medium,Medium,29/07/2023,3000,3500,3200
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Bhindi(Ladies Finger),Bhindi,FAQ,29/07/2023,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Bitter gourd,Bitter Gourd,FAQ,29/07/2023,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Bottle gourd,Bottle Gourd,FAQ,29/07/2023,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Brinjal,Brinjal,FAQ,29/07/2023,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Cabbage,Cabbage,FAQ,29/07/2023,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Capsicum,Capsicum,FAQ,29/07/2023,8000,10000,9000
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Cauliflower,Other,FAQ,29/07/2023,6000,7000,6500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Cucumbar(Kheera),Cucumbar,FAQ,29/07/2023,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,French Beans (Frasbean),French Beans (Frasbean),FAQ,29/07/2023,6000,7000,6500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Green Chilli,Green Chilly,FAQ,29/07/2023,5000,6000,5500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Mousambi(Sweet Lime),Mousambi,Medium,29/07/2023,2000,3000,2500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Onion,Onion,FAQ,29/07/2023,1500,2000,1800
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Papaya,Papaya,Medium,29/07/2023,3000,4000,3500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Pear(Marasebu),Pears,Medium,29/07/2023,4000,5000,4500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Plum,Plum,Medium,29/07/2023,4000,5000,4500
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Pomegranate,Pomogranate,Medium,29/07/2023,10000,12000,11000
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Potato,Potato,FAQ,29/07/2023,800,1000,900
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Pumpkin,Pumpkin,FAQ,29/07/2023,1000,1500,1200
Punjab,Ropar (Rupnagar),Morinda,PunjabRopar (Rupnagar)Morinda,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,29/07/2023,2000,3000,2500
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Bhindi(Ladies Finger),Other,FAQ,29/07/2023,2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Bitter gourd,Bitter Gourd,FAQ,29/07/2023,2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Bottle gourd,Bottle Gourd,FAQ,29/07/2023,1800,2000,1900
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Brinjal,Other,FAQ,29/07/2023,2800,3000,2900
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Cabbage,Cabbage,FAQ,29/07/2023,1800,2000,1900
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Cucumbar(Kheera),Cucumbar,FAQ,29/07/2023,1300,1500,1400
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Green Chilli,Other,FAQ,29/07/2023,2800,3000,2900
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Pumpkin,Other,FAQ,29/07/2023,800,1000,900
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Ridgeguard(Tori),Other,FAQ,29/07/2023,2300,2500,2400
Punjab,Tarntaran,Naushera Pannuan,PunjabTarntaranNaushera Pannuan,Spinach,Other,FAQ,29/07/2023,1800,2000,1900
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Bhindi(Ladies Finger),Other,FAQ,29/07/2023,3000,4000,3500
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Bitter gourd,Other,FAQ,29/07/2023,2800,3500,3000
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Brinjal,Other,FAQ,29/07/2023,5000,6000,5500
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Capsicum,Other,FAQ,29/07/2023,6000,7000,6500
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Cauliflower,Other,FAQ,29/07/2023,8000,9000,8800
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Colacasia,Other,FAQ,29/07/2023,2500,3000,2800
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Cucumbar(Kheera),Other,FAQ,29/07/2023,2000,3000,2500
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Garlic,Other,FAQ,29/07/2023,12000,18000,15000
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Ginger(Dry),Other,FAQ,29/07/2023,15000,20000,18000
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Green Chilli,Other,FAQ,29/07/2023,3000,4000,3500
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Little gourd (Kundru),Other,FAQ,29/07/2023,3000,4000,3500
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Onion,Other,FAQ,29/07/2023,1500,2000,1800
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Potato,Other,FAQ,29/07/2023,1500,2000,1800
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Ridgeguard(Tori),Other,FAQ,29/07/2023,3000,5000,4000
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Round gourd,Other,FAQ,29/07/2023,3000,3500,3200
Punjab,Tarntaran,Patti,PunjabTarntaranPatti,Tomato,Other,FAQ,29/07/2023,9000,10000,9800
Rajasthan,Baran,Baran,RajasthanBaranBaran,Bengal Gram(Gram)(Whole),Other,FAQ,29/07/2023,4400,5051,4700
Rajasthan,Baran,Baran,RajasthanBaranBaran,Black Gram (Urd Beans)(Whole),Other,FAQ,29/07/2023,5700,6800,6200
Rajasthan,Baran,Baran,RajasthanBaranBaran,Corriander seed,Other,FAQ,29/07/2023,6000,7300,6470
Rajasthan,Baran,Baran,RajasthanBaranBaran,Garlic,Other,FAQ,29/07/2023,7800,14000,10700
Rajasthan,Baran,Baran,RajasthanBaranBaran,Green Gram (Moong)(Whole),Other,FAQ,29/07/2023,6500,7000,6800
Rajasthan,Baran,Baran,RajasthanBaranBaran,Maize,Other,FAQ,29/07/2023,1700,1700,1700
Rajasthan,Baran,Baran,RajasthanBaranBaran,Methi Seeds,Other,FAQ,29/07/2023,6772,6772,6772
Rajasthan,Baran,Baran,RajasthanBaranBaran,Mustard,Other,FAQ,29/07/2023,4400,5585,5226
Rajasthan,Baran,Baran,RajasthanBaranBaran,Paddy(Dhan)(Common),Other,FAQ,29/07/2023,2400,2951,2600
Rajasthan,Baran,Baran,RajasthanBaranBaran,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,29/07/2023,10800,10800,10800
Rajasthan,Baran,Baran,RajasthanBaranBaran,Soyabean,Other,FAQ,29/07/2023,4201,4936,4600
Rajasthan,Baran,Baran,RajasthanBaranBaran,Wheat,Other,FAQ,29/07/2023,2260,2521,2330
Rajasthan,Hanumangarh,Rawatsar,RajasthanHanumangarhRawatsar,Cotton,American,FAQ,29/07/2023,7211,7211,7211
Rajasthan,Hanumangarh,Rawatsar,RajasthanHanumangarhRawatsar,Mustard,Other,FAQ,29/07/2023,4937,5358,5135
Rajasthan,Hanumangarh,Rawatsar,RajasthanHanumangarhRawatsar,Onion,1st Sort,FAQ,29/07/2023,800,800,800
Rajasthan,Hanumangarh,Rawatsar,RajasthanHanumangarhRawatsar,Potato,(Red Nanital),FAQ,29/07/2023,800,800,800
Rajasthan,Hanumangarh,Rawatsar,RajasthanHanumangarhRawatsar,Tomato,Deshi,FAQ,29/07/2023,3300,3300,3300
Rajasthan,Hanumangarh,Rawatsar,RajasthanHanumangarhRawatsar,Wheat,Other,FAQ,29/07/2023,2258,2318,2260
Rajasthan,Hanumangarh,Sangriya,RajasthanHanumangarhSangriya,Onion,Onion,FAQ,29/07/2023,550,2400,1900
Rajasthan,Hanumangarh,Sangriya,RajasthanHanumangarhSangriya,Potato,Potato,FAQ,29/07/2023,250,1800,1600
Rajasthan,Jalore,Bheenmal(Ranlwada),RajasthanJaloreBheenmal(Ranlwada),Bajra(Pearl Millet/Cumbu),Other,FAQ,29/07/2023,1500,2000,1750
Rajasthan,Jalore,Bheenmal(Ranlwada),RajasthanJaloreBheenmal(Ranlwada),Castor Seed,Other,FAQ,29/07/2023,5000,6000,5500
Rajasthan,Jalore,Bheenmal(Ranlwada),RajasthanJaloreBheenmal(Ranlwada),Mustard,Other,FAQ,29/07/2023,4500,5500,5000
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Banana,Banana - Ripe,Medium,29/07/2023,2600,2800,2700
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Bhindi(Ladies Finger),Other,FAQ,29/07/2023,1600,2000,1800
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Bitter gourd,Other,FAQ,29/07/2023,1500,2000,1600
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Bottle gourd,Other,FAQ,29/07/2023,3000,3500,3200
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Brinjal,Other,FAQ,29/07/2023,4000,4500,4200
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Cabbage,Other,FAQ,29/07/2023,2500,3000,2800
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Capsicum,Other,FAQ,29/07/2023,6000,7000,6500
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Cauliflower,Other,FAQ,29/07/2023,3000,3500,3200
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Coriander(Leaves),Other,FAQ,29/07/2023,3000,3500,3200
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Cucumbar(Kheera),Other,FAQ,29/07/2023,2500,3000,2800
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Ginger(Green),Other,FAQ,29/07/2023,7000,8000,7500
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Green Chilli,Other,FAQ,29/07/2023,3000,3500,3200
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Guar,Gwar,FAQ,29/07/2023,3500,4000,3800
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Lemon,Other,FAQ,29/07/2023,1200,1500,1300
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Onion,Other,FAQ,29/07/2023,1500,1800,1600
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Onion Green,Other,FAQ,29/07/2023,3000,3500,3200
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Potato,Other,FAQ,29/07/2023,1200,1500,1300
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Tinda,Other,FAQ,29/07/2023,1200,1500,1300
Rajasthan,Jalore,Jalore,RajasthanJaloreJalore,Tomato,Other,FAQ,29/07/2023,7000,8000,7500
Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),RajasthanJhalawarBhawani Mandi(Choumehla),Corriander seed,Other,FAQ,29/07/2023,6500,7200,6850
Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),RajasthanJhalawarBhawani Mandi(Choumehla),Mustard,Other,FAQ,29/07/2023,5200,5300,5250
Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),RajasthanJhalawarBhawani Mandi(Choumehla),Soyabean,Other,FAQ,29/07/2023,4700,5000,4850
Rajasthan,Jhalawar,Bhawani Mandi(Choumehla),RajasthanJhalawarBhawani Mandi(Choumehla),Wheat,Other,FAQ,29/07/2023,2300,2426,2363
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Bajra(Pearl Millet/Cumbu),Other,FAQ,29/07/2023,2000,2400,2200
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Bengal Gram(Gram)(Whole),Other,FAQ,29/07/2023,4800,4900,4850
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Castor Seed,Castor seed,FAQ,29/07/2023,5700,5840,5770
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Guar,Gwar,FAQ,29/07/2023,5600,5900,5750
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Moath Dal,Other,FAQ,29/07/2023,5300,5600,5450
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Mustard,Mustard,FAQ,29/07/2023,5300,6300,5800
Rajasthan,Jodhpur,Jodhpur(Grain)(Bhagat Ki Kothi),RajasthanJodhpurJodhpur(Grain)(Bhagat Ki Kothi),Taramira,Other,FAQ,29/07/2023,4800,4900,4850
Rajasthan,Sikar,Surajgarh,RajasthanSikarSurajgarh,Mustard,Other,FAQ,29/07/2023,4850,4850,4850
Rajasthan,Swai Madhopur,Sawai Madhopur,RajasthanSwai MadhopurSawai Madhopur,Bajra(Pearl Millet/Cumbu),Other,FAQ,29/07/2023,1885,1885,1885
Rajasthan,Swai Madhopur,Sawai Madhopur,RajasthanSwai MadhopurSawai Madhopur,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,29/07/2023,4695,4980,4935
Rajasthan,Swai Madhopur,Sawai Madhopur,RajasthanSwai MadhopurSawai Madhopur,Mustard,Other,FAQ,29/07/2023,5085,5425,5280
Rajasthan,Swai Madhopur,Sawai Madhopur,RajasthanSwai MadhopurSawai Madhopur,Soyabean,Other,FAQ,29/07/2023,4795,4795,4795
Rajasthan,Swai Madhopur,Sawai Madhopur,RajasthanSwai MadhopurSawai Madhopur,Wheat,Other,FAQ,29/07/2023,2200,2235,2220
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Bajra(Pearl Millet/Cumbu),Other,FAQ,29/07/2023,1890,1925,1905
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Barley (Jau),Other,FAQ,29/07/2023,1540,1549,1545
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Bengal Gram(Gram)(Whole),Other,FAQ,29/07/2023,4900,5020,4950
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Jowar(Sorghum),Other,FAQ,29/07/2023,3500,4500,4100
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Maize,Other,FAQ,29/07/2023,2545,2600,2560
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Mustard,Other,FAQ,29/07/2023,5126,5525,5350
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Taramira,Other,FAQ,29/07/2023,5140,5300,5180
Rajasthan,Tonk,Malpura,RajasthanTonkMalpura,Wheat,Other,FAQ,29/07/2023,2238,2245,2240
Rajasthan,Tonk,Tonk,RajasthanTonkTonk,Barley (Jau),Deshi,FAQ,29/07/2023,1637,1722,1680
Rajasthan,Tonk,Tonk,RajasthanTonkTonk,Mustard,Mustard,FAQ,29/07/2023,5310,5611,5495
Rajasthan,Tonk,Tonk,RajasthanTonkTonk,Wheat,Deshi,FAQ,29/07/2023,2198,2238,2207
Rajasthan,Tonk,Uniyara,RajasthanTonkUniyara,Mustard,Other,FAQ,29/07/2023,5302,5314,5308
Rajasthan,Tonk,Uniyara,RajasthanTonkUniyara,Wheat,Other,FAQ,29/07/2023,2219,2219,2219
Tamil Nadu,Coimbatore,Madathukulam,Tamil NaduCoimbatoreMadathukulam,Coconut,Coconut,FAQ,31/07/2023,2100,2200,2150
Tamil Nadu,Coimbatore,Madathukulam,Tamil NaduCoimbatoreMadathukulam,Paddy(Dhan)(Common),Other,FAQ,29/07/2023,2040,2060,2050
Tamil Nadu,Coimbatore,Negamam,Tamil NaduCoimbatoreNegamam,Coconut,Other,FAQ,29/07/2023,1800,2400,2000
Tamil Nadu,Erode,Alangeyam,Tamil NaduErodeAlangeyam,Maize,Other,FAQ,29/07/2023,2331,2370,2361
Tamil Nadu,Erode,Dharapuram,Tamil NaduErodeDharapuram,Coconut,Big,FAQ,29/07/2023,1755,2375,2275
Tamil Nadu,Madurai,Madurai,Tamil NaduMaduraiMadurai,Paddy(Dhan)(Common),ADT 43,FAQ,29/07/2023,2016,2076,2046
Tamil Nadu,Madurai,Madurai,Tamil NaduMaduraiMadurai,Paddy(Dhan)(Common),AST 16,FAQ,29/07/2023,2093,2153,2123
Tamil Nadu,Madurai,Madurai,Tamil NaduMaduraiMadurai,Paddy(Dhan)(Common),Ponni,FAQ,29/07/2023,2555,2615,2585
Tamil Nadu,Madurai,Madurai,Tamil NaduMaduraiMadurai,Paddy(Dhan)(Common),Sona,FAQ,29/07/2023,2786,2846,2816
Tamil Nadu,Madurai,Thirumangalam,Tamil NaduMaduraiThirumangalam,Cotton,MCU 5,FAQ,29/07/2023,5000,5350,5200
Tamil Nadu,Madurai,Thirumangalam,Tamil NaduMaduraiThirumangalam,Cotton,Other,FAQ,29/07/2023,5700,6000,5850
Tamil Nadu,Madurai,Thirumangalam,Tamil NaduMaduraiThirumangalam,Jowar(Sorghum),Red,FAQ,29/07/2023,3800,4000,3950
Tamil Nadu,Madurai,Thirumangalam,Tamil NaduMaduraiThirumangalam,Paddy(Dhan)(Common),ADT 43,FAQ,29/07/2023,1700,2000,1900
Tamil Nadu,Madurai,Thirumangalam,Tamil NaduMaduraiThirumangalam,Paddy(Dhan)(Common),Ponni,FAQ,29/07/2023,1800,2200,2050
Tamil Nadu,Salem,Attur,Tamil NaduSalemAttur,Turmeric,Finger,FAQ,29/07/2023,6500,15150,11500
Tamil Nadu,Salem,Gangavalli,Tamil NaduSalemGangavalli,Maize,Other,FAQ,29/07/2023,2300,2350,2330
Tamil Nadu,Salem,Karumanturai,Tamil NaduSalemKarumanturai,Coconut,Other,FAQ,29/07/2023,2050,2300,2100
Tamil Nadu,Salem,Kolathur,Tamil NaduSalemKolathur,Cotton,Other,FAQ,29/07/2023,6000,6600,6500
Tamil Nadu,Salem,Konganapuram,Tamil NaduSalemKonganapuram,Cotton,Other,FAQ,29/07/2023,6500,7500,7000
Tamil Nadu,Salem,Omalur,Tamil NaduSalemOmalur,Copra,other,FAQ,29/07/2023,5875,7400,7075
Tamil Nadu,Salem,Salem,Tamil NaduSalemSalem,Turmeric,Finger,FAQ,29/07/2023,6400,8100,7200
Tamil Nadu,Salem,Thalaivasal,Tamil NaduSalemThalaivasal,Groundnut,Other,FAQ,29/07/2023,6730,7420,6940
Tamil Nadu,Salem,Thammampati,Tamil NaduSalemThammampati,Paddy(Dhan)(Common),Other,FAQ,29/07/2023,1960,2040,2000
Tamil Nadu,Salem,Vazhapadi,Tamil NaduSalemVazhapadi,Coconut,Other,FAQ,29/07/2023,2040,2450,2290
Telangana,Adilabad,Khanapur,TelanganaAdilabadKhanapur,Paddy(Dhan)(Common),MTU-1010,FAQ,29/07/2023,2040,2040,2040
Telangana,Adilabad,Sarangapur,TelanganaAdilabadSarangapur,Paddy(Dhan)(Common),1001,FAQ,29/07/2023,2040,2040,2040
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Amla(Nelli Kai),Amla,FAQ,29/07/2023,3000,5000,3500
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Beetroot,Beetroot,FAQ,29/07/2023,600,3000,1200
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Bhindi(Ladies Finger),Bhindi,FAQ,29/07/2023,2000,5000,3200
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Bitter gourd,Bitter Gourd,FAQ,29/07/2023,1000,4000,2800
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Bottle gourd,Bottle Gourd,FAQ,29/07/2023,400,1200,900
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Brinjal,Arkasheela Mattigulla,FAQ,29/07/2023,800,3000,2000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Cabbage,Cabbage,FAQ,29/07/2023,600,1500,1000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Capsicum,Capsicum,FAQ,29/07/2023,3000,7500,4500
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Carrot,Carrot,FAQ,29/07/2023,600,4000,2600
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Cauliflower,African Sarson,FAQ,29/07/2023,500,2000,1000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Chow Chow,Chow Chow,FAQ,29/07/2023,1000,2000,1600
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Cluster beans,Cluster Beans,FAQ,29/07/2023,1000,2500,2000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Colacasia,Colacasia,FAQ,29/07/2023,1500,3600,2200
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Cucumbar(Kheera),Cucumbar,FAQ,29/07/2023,500,2000,1300
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Drumstick,Drumstick,FAQ,29/07/2023,1000,3000,2500
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Field Pea,Field Pea,FAQ,29/07/2023,3000,6500,5000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,French Beans (Frasbean),French Beans (Frasbean),FAQ,29/07/2023,2500,8000,5000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Green Chilli,Green Chilly,FAQ,29/07/2023,3000,7000,5000
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Groundnut pods (raw),Groundnut pods (raw),FAQ,29/07/2023,4000,6000,5500
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Onion,1st Sort,FAQ,29/07/2023,600,2000,1500
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Onion Green,Onion Green,FAQ,29/07/2023,4000,7000,5200
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Potato,(Red Nanital),FAQ,29/07/2023,800,1800,1400
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Pumpkin,Other,FAQ,29/07/2023,600,1500,900
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Raddish,Other,FAQ,29/07/2023,300,400,380
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Ridgeguard(Tori),Other,FAQ,29/07/2023,1500,4000,2800
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Snakeguard,Other,FAQ,29/07/2023,600,1500,900
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Sweet Potato,Hosur Green,FAQ,29/07/2023,500,1000,900
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,White Pumpkin,Other,FAQ,29/07/2023,500,1400,800
Telangana,Hyderabad,Bowenpally,TelanganaHyderabadBowenpally,Yam (Ratalu),Other,FAQ,29/07/2023,2000,4000,3500
Telangana,Hyderabad,Gudimalkapur,TelanganaHyderabadGudimalkapur,Banana - Green,Banana - Green,FAQ,29/07/2023,1500,3500,1500
